geofips,geoname,year,per_capita_personal_income_usd
09180,"Southeastern Connecticut, CT*",2022,0.0
09180,"Southeastern Connecticut, CT*",2023,0.0
09180,"Southeastern Connecticut, CT*",2024,64845.0
09190,"Western Connecticut, CT*",2019,0.0
09190,"Western Connecticut, CT*",2020,0.0
09190,"Western Connecticut, CT*",2021,0.0
09190,"Western Connecticut, CT*",2022,0.0
09190,"Western Connecticut, CT*",2023,0.0
09190,"Western Connecticut, CT*",2024,165513.0
10001,"Kent, DE",2019,44271.0
10001,"Kent, DE",2020,45392.0
10001,"Kent, DE",2021,49547.0
10001,"Kent, DE",2022,50951.0
10001,"Kent, DE",2023,52818.0
10001,"Kent, DE",2024,55474.0
10003,"New Castle, DE",2019,56427.0
10003,"New Castle, DE",2020,58389.0
10003,"New Castle, DE",2021,62061.0
10003,"New Castle, DE",2022,67241.0
10003,"New Castle, DE",2023,66120.0
10003,"New Castle, DE",2024,69609.0
10005,"Sussex, DE",2019,54668.0
10005,"Sussex, DE",2020,56384.0
10005,"Sussex, DE",2021,62531.0
10005,"Sussex, DE",2022,66534.0
10005,"Sussex, DE",2023,69698.0
10005,"Sussex, DE",2024,73647.0
11001,"District of Columbia, DC",2019,83675.0
11001,"District of Columbia, DC",2020,90741.0
11001,"District of Columbia, DC",2021,98143.0
11001,"District of Columbia, DC",2022,100849.0
11001,"District of Columbia, DC",2023,106640.0
11001,"District of Columbia, DC",2024,111185.0
12001,"Alachua, FL",2019,45360.0
12001,"Alachua, FL",2020,47695.0
12001,"Alachua, FL",2021,51784.0
12001,"Alachua, FL",2022,52636.0
12001,"Alachua, FL",2023,56461.0
12001,"Alachua, FL",2024,58873.0
12003,"Baker, FL",2019,34846.0
12003,"Baker, FL",2020,38273.0
12003,"Baker, FL",2021,43068.0
12003,"Baker, FL",2022,44679.0
12003,"Baker, FL",2023,45990.0
12003,"Baker, FL",2024,47620.0
12005,"Bay, FL",2019,45880.0
12005,"Bay, FL",2020,50064.0
12005,"Bay, FL",2021,54446.0
12005,"Bay, FL",2022,53918.0
12005,"Bay, FL",2023,56259.0
12005,"Bay, FL",2024,58101.0
12007,"Bradford, FL",2019,34298.0
12007,"Bradford, FL",2020,37499.0
12007,"Bradford, FL",2021,40967.0
12007,"Bradford, FL",2022,41670.0
12007,"Bradford, FL",2023,43948.0
12007,"Bradford, FL",2024,46074.0
12009,"Brevard, FL",2019,48161.0
12009,"Brevard, FL",2020,51244.0
12009,"Brevard, FL",2021,55709.0
12009,"Brevard, FL",2022,57115.0
12009,"Brevard, FL",2023,60913.0
12009,"Brevard, FL",2024,64167.0
12011,"Broward, FL",2019,53607.0
12011,"Broward, FL",2020,56878.0
12011,"Broward, FL",2021,63382.0
12011,"Broward, FL",2022,66842.0
12011,"Broward, FL",2023,71592.0
12011,"Broward, FL",2024,74506.0
12013,"Calhoun, FL",2019,30205.0
12013,"Calhoun, FL",2020,32879.0
12013,"Calhoun, FL",2021,36259.0
12013,"Calhoun, FL",2022,35877.0
12013,"Calhoun, FL",2023,38401.0
12013,"Calhoun, FL",2024,41473.0
12015,"Charlotte, FL",2019,45775.0
12015,"Charlotte, FL",2020,48614.0
12015,"Charlotte, FL",2021,52189.0
12015,"Charlotte, FL",2022,52648.0
12015,"Charlotte, FL",2023,57454.0
12015,"Charlotte, FL",2024,59995.0
12017,"Citrus, FL",2019,39064.0
12017,"Citrus, FL",2020,41636.0
12017,"Citrus, FL",2021,45661.0
12017,"Citrus, FL",2022,45430.0
12017,"Citrus, FL",2023,48235.0
12017,"Citrus, FL",2024,50762.0
12019,"Clay, FL",2019,44923.0
12019,"Clay, FL",2020,47835.0
12019,"Clay, FL",2021,52754.0
12019,"Clay, FL",2022,54056.0
12019,"Clay, FL",2023,56690.0
12019,"Clay, FL",2024,59301.0
12021,"Collier, FL",2019,106718.0
12021,"Collier, FL",2020,109978.0
12021,"Collier, FL",2021,123025.0
12021,"Collier, FL",2022,130209.0
12021,"Collier, FL",2023,143709.0
12021,"Collier, FL",2024,150140.0
12023,"Columbia, FL",2019,36850.0
12023,"Columbia, FL",2020,40111.0
12023,"Columbia, FL",2021,43757.0
12023,"Columbia, FL",2022,43291.0
12023,"Columbia, FL",2023,46115.0
12023,"Columbia, FL",2024,48052.0
12027,"DeSoto, FL",2019,28404.0
12027,"DeSoto, FL",2020,30246.0
12027,"DeSoto, FL",2021,33291.0
12027,"DeSoto, FL",2022,33279.0
12027,"DeSoto, FL",2023,35254.0
12027,"DeSoto, FL",2024,35938.0
12029,"Dixie, FL",2019,29313.0
12029,"Dixie, FL",2020,32943.0
12029,"Dixie, FL",2021,35448.0
12029,"Dixie, FL",2022,34433.0
12029,"Dixie, FL",2023,36865.0
12029,"Dixie, FL",2024,37869.0
12031,"Duval, FL",2019,46699.0
12031,"Duval, FL",2020,49978.0
12031,"Duval, FL",2021,55284.0
12031,"Duval, FL",2022,56760.0
12031,"Duval, FL",2023,60237.0
12031,"Duval, FL",2024,62750.0
12033,"Escambia, FL",2019,44287.0
12033,"Escambia, FL",2020,47662.0
12033,"Escambia, FL",2021,51872.0
12033,"Escambia, FL",2022,53262.0
12033,"Escambia, FL",2023,56080.0
12033,"Escambia, FL",2024,59212.0
12035,"Flagler, FL",2019,49740.0
12035,"Flagler, FL",2020,53412.0
12035,"Flagler, FL",2021,58123.0
12035,"Flagler, FL",2022,60063.0
12035,"Flagler, FL",2023,63818.0
12035,"Flagler, FL",2024,66716.0
12037,"Franklin, FL",2019,36014.0
12037,"Franklin, FL",2020,38768.0
12037,"Franklin, FL",2021,44619.0
12037,"Franklin, FL",2022,44263.0
12037,"Franklin, FL",2023,46387.0
12037,"Franklin, FL",2024,47784.0
12039,"Gadsden, FL",2019,37198.0
12039,"Gadsden, FL",2020,40761.0
12039,"Gadsden, FL",2021,44973.0
12039,"Gadsden, FL",2022,44905.0
12039,"Gadsden, FL",2023,48171.0
12039,"Gadsden, FL",2024,50734.0
12041,"Gilchrist, FL",2019,36434.0
12041,"Gilchrist, FL",2020,39747.0
12041,"Gilchrist, FL",2021,42908.0
12041,"Gilchrist, FL",2022,42446.0
12041,"Gilchrist, FL",2023,44591.0
12041,"Gilchrist, FL",2024,46034.0
12043,"Glades, FL",2019,28499.0
12043,"Glades, FL",2020,31449.0
12043,"Glades, FL",2021,32380.0
12043,"Glades, FL",2022,31586.0
12043,"Glades, FL",2023,33146.0
12043,"Glades, FL",2024,34547.0
12045,"Gulf, FL",2019,42601.0
12045,"Gulf, FL",2020,45610.0
12045,"Gulf, FL",2021,50001.0
12045,"Gulf, FL",2022,48906.0
12045,"Gulf, FL",2023,51568.0
12045,"Gulf, FL",2024,53917.0
12047,"Hamilton, FL",2019,27601.0
12047,"Hamilton, FL",2020,31497.0
12047,"Hamilton, FL",2021,34832.0
12047,"Hamilton, FL",2022,35264.0
12047,"Hamilton, FL",2023,36876.0
12047,"Hamilton, FL",2024,37697.0
12049,"Hardee, FL",2019,30086.0
12049,"Hardee, FL",2020,32323.0
12049,"Hardee, FL",2021,35838.0
12049,"Hardee, FL",2022,34966.0
12049,"Hardee, FL",2023,37111.0
12049,"Hardee, FL",2024,37993.0
12051,"Hendry, FL",2019,34697.0
12051,"Hendry, FL",2020,37957.0
12051,"Hendry, FL",2021,40908.0
12051,"Hendry, FL",2022,39708.0
12051,"Hendry, FL",2023,40878.0
12051,"Hendry, FL",2024,42202.0
12053,"Hernando, FL",2019,39206.0
12053,"Hernando, FL",2020,42623.0
12053,"Hernando, FL",2021,46787.0
12053,"Hernando, FL",2022,46514.0
12053,"Hernando, FL",2023,49097.0
12053,"Hernando, FL",2024,51450.0
12055,"Highlands, FL",2019,36015.0
12055,"Highlands, FL",2020,38733.0
12055,"Highlands, FL",2021,41643.0
12055,"Highlands, FL",2022,41681.0
12055,"Highlands, FL",2023,44693.0
12055,"Highlands, FL",2024,46499.0
12057,"Hillsborough, FL",2019,49634.0
12057,"Hillsborough, FL",2020,53345.0
12057,"Hillsborough, FL",2021,57772.0
12057,"Hillsborough, FL",2022,60141.0
12057,"Hillsborough, FL",2023,64439.0
12057,"Hillsborough, FL",2024,67712.0
12059,"Holmes, FL",2019,32047.0
12059,"Holmes, FL",2020,34963.0
12059,"Holmes, FL",2021,38978.0
12059,"Holmes, FL",2022,39445.0
12059,"Holmes, FL",2023,42035.0
12059,"Holmes, FL",2024,43920.0
12061,"Indian River, FL",2019,83867.0
12061,"Indian River, FL",2020,87294.0
12061,"Indian River, FL",2021,97741.0
12061,"Indian River, FL",2022,101417.0
12061,"Indian River, FL",2023,110624.0
12061,"Indian River, FL",2024,115408.0
12063,"Jackson, FL",2019,34431.0
12063,"Jackson, FL",2020,37829.0
12063,"Jackson, FL",2021,40390.0
12063,"Jackson, FL",2022,39117.0
12063,"Jackson, FL",2023,41806.0
12063,"Jackson, FL",2024,42319.0
12065,"Jefferson, FL",2019,43273.0
12065,"Jefferson, FL",2020,46706.0
12065,"Jefferson, FL",2021,51825.0
12065,"Jefferson, FL",2022,48728.0
12065,"Jefferson, FL",2023,52588.0
12065,"Jefferson, FL",2024,54573.0
12067,"Lafayette, FL",2019,27024.0
12067,"Lafayette, FL",2020,29279.0
12067,"Lafayette, FL",2021,32599.0
12067,"Lafayette, FL",2022,34511.0
12067,"Lafayette, FL",2023,36020.0
12067,"Lafayette, FL",2024,38129.0
12069,"Lake, FL",2019,43189.0
12069,"Lake, FL",2020,45463.0
12069,"Lake, FL",2021,50931.0
12069,"Lake, FL",2022,52476.0
12069,"Lake, FL",2023,55970.0
12069,"Lake, FL",2024,58161.0
12071,"Lee, FL",2019,55393.0
12071,"Lee, FL",2020,58696.0
12071,"Lee, FL",2021,61798.0
12071,"Lee, FL",2022,62774.0
12071,"Lee, FL",2023,67376.0
12071,"Lee, FL",2024,70329.0
12073,"Leon, FL",2019,46447.0
12073,"Leon, FL",2020,49154.0
12073,"Leon, FL",2021,53219.0
12073,"Leon, FL",2022,53733.0
12073,"Leon, FL",2023,58237.0
12073,"Leon, FL",2024,61912.0
12075,"Levy, FL",2019,37002.0
12075,"Levy, FL",2020,40849.0
12075,"Levy, FL",2021,44473.0
12075,"Levy, FL",2022,44643.0
12075,"Levy, FL",2023,47774.0
12075,"Levy, FL",2024,49341.0
12077,"Liberty, FL",2019,26605.0
12077,"Liberty, FL",2020,30988.0
12077,"Liberty, FL",2021,35174.0
12077,"Liberty, FL",2022,32898.0
12077,"Liberty, FL",2023,35269.0
12077,"Liberty, FL",2024,37008.0
12079,"Madison, FL",2019,33921.0
12079,"Madison, FL",2020,37929.0
12079,"Madison, FL",2021,40409.0
12079,"Madison, FL",2022,43118.0
12079,"Madison, FL",2023,45212.0
12079,"Madison, FL",2024,47115.0
12081,"Manatee, FL",2019,52457.0
12081,"Manatee, FL",2020,54272.0
12081,"Manatee, FL",2021,58345.0
12081,"Manatee, FL",2022,61327.0
12081,"Manatee, FL",2023,65700.0
12081,"Manatee, FL",2024,68505.0
12083,"Marion, FL",2019,38425.0
12083,"Marion, FL",2020,40953.0
12083,"Marion, FL",2021,44934.0
12083,"Marion, FL",2022,44949.0
12083,"Marion, FL",2023,47824.0
12083,"Marion, FL",2024,49299.0
12085,"Martin, FL",2019,89456.0
12085,"Martin, FL",2020,96971.0
12085,"Martin, FL",2021,102187.0
12085,"Martin, FL",2022,109583.0
12085,"Martin, FL",2023,120044.0
12085,"Martin, FL",2024,124697.0
12086,"Miami-Dade, FL",2019,55334.0
12086,"Miami-Dade, FL",2020,56418.0
12086,"Miami-Dade, FL",2021,65404.0
12086,"Miami-Dade, FL",2022,70861.0
12086,"Miami-Dade, FL",2023,75626.0
12086,"Miami-Dade, FL",2024,78567.0
12087,"Monroe, FL",2019,94612.0
12087,"Monroe, FL",2020,94832.0
12087,"Monroe, FL",2021,107197.0
12087,"Monroe, FL",2022,122924.0
12087,"Monroe, FL",2023,138825.0
12087,"Monroe, FL",2024,147760.0
12089,"Nassau, FL",2019,62258.0
12089,"Nassau, FL",2020,65894.0
12089,"Nassau, FL",2021,72782.0
12089,"Nassau, FL",2022,76177.0
12089,"Nassau, FL",2023,80472.0
12089,"Nassau, FL",2024,83469.0
12091,"Okaloosa, FL",2019,50947.0
12091,"Okaloosa, FL",2020,54403.0
12091,"Okaloosa, FL",2021,59138.0
12091,"Okaloosa, FL",2022,59933.0
12091,"Okaloosa, FL",2023,63192.0
12091,"Okaloosa, FL",2024,66226.0
12093,"Okeechobee, FL",2019,33409.0
12093,"Okeechobee, FL",2020,35871.0
12093,"Okeechobee, FL",2021,39579.0
12093,"Okeechobee, FL",2022,40424.0
12093,"Okeechobee, FL",2023,42349.0
12093,"Okeechobee, FL",2024,44009.0
12095,"Orange, FL",2019,46185.0
12095,"Orange, FL",2020,49353.0
12095,"Orange, FL",2021,54607.0
12095,"Orange, FL",2022,56663.0
12095,"Orange, FL",2023,60169.0
12095,"Orange, FL",2024,62855.0
12097,"Osceola, FL",2019,36347.0
12097,"Osceola, FL",2020,39759.0
12097,"Osceola, FL",2021,44267.0
12097,"Osceola, FL",2022,44733.0
12097,"Osceola, FL",2023,47135.0
12097,"Osceola, FL",2024,49092.0
12099,"Palm Beach, FL",2019,86731.0
12099,"Palm Beach, FL",2020,91114.0
12099,"Palm Beach, FL",2021,101897.0
12099,"Palm Beach, FL",2022,112099.0
12099,"Palm Beach, FL",2023,122202.0
12099,"Palm Beach, FL",2024,126852.0
12101,"Pasco, FL",2019,43517.0
12101,"Pasco, FL",2020,46453.0
12101,"Pasco, FL",2021,51514.0
12101,"Pasco, FL",2022,53252.0
12101,"Pasco, FL",2023,56565.0
12101,"Pasco, FL",2024,59136.0
12103,"Pinellas, FL",2019,56719.0
12103,"Pinellas, FL",2020,60645.0
12103,"Pinellas, FL",2021,65813.0
12103,"Pinellas, FL",2022,68284.0
12103,"Pinellas, FL",2023,74073.0
12103,"Pinellas, FL",2024,78288.0
12105,"Polk, FL",2019,37844.0
12105,"Polk, FL",2020,40840.0
12105,"Polk, FL",2021,43955.0
12105,"Polk, FL",2022,43504.0
12105,"Polk, FL",2023,45026.0
12105,"Polk, FL",2024,46274.0
12107,"Putnam, FL",2019,33902.0
12107,"Putnam, FL",2020,37228.0
12107,"Putnam, FL",2021,39876.0
12107,"Putnam, FL",2022,40213.0
12107,"Putnam, FL",2023,42298.0
12107,"Putnam, FL",2024,43968.0
12109,"St. Johns, FL",2019,73275.0
12109,"St. Johns, FL",2020,76151.0
12109,"St. Johns, FL",2021,82179.0
12109,"St. Johns, FL",2022,85185.0
12109,"St. Johns, FL",2023,90105.0
12109,"St. Johns, FL",2024,93079.0
12111,"St. Lucie, FL",2019,42859.0
12111,"St. Lucie, FL",2020,45409.0
12111,"St. Lucie, FL",2021,50703.0
12111,"St. Lucie, FL",2022,51592.0
12111,"St. Lucie, FL",2023,54788.0
12111,"St. Lucie, FL",2024,56971.0
12113,"Santa Rosa, FL",2019,47074.0
12113,"Santa Rosa, FL",2020,50226.0
12113,"Santa Rosa, FL",2021,55661.0
12113,"Santa Rosa, FL",2022,56805.0
12113,"Santa Rosa, FL",2023,59581.0
12113,"Santa Rosa, FL",2024,62893.0
12115,"Sarasota, FL",2019,70531.0
12115,"Sarasota, FL",2020,73788.0
12115,"Sarasota, FL",2021,80516.0
12115,"Sarasota, FL",2022,81707.0
12115,"Sarasota, FL",2023,89653.0
12115,"Sarasota, FL",2024,94099.0
12117,"Seminole, FL",2019,50477.0
12117,"Seminole, FL",2020,52794.0
12117,"Seminole, FL",2021,57986.0
12117,"Seminole, FL",2022,59676.0
12117,"Seminole, FL",2023,62946.0
12117,"Seminole, FL",2024,65730.0
12119,"Sumter, FL",2019,55253.0
12119,"Sumter, FL",2020,58262.0
12119,"Sumter, FL",2021,67552.0
12119,"Sumter, FL",2022,67581.0
12119,"Sumter, FL",2023,72263.0
12119,"Sumter, FL",2024,76421.0
12121,"Suwannee, FL",2019,34283.0
12121,"Suwannee, FL",2020,37765.0
12121,"Suwannee, FL",2021,40834.0
12121,"Suwannee, FL",2022,41731.0
12121,"Suwannee, FL",2023,44262.0
12121,"Suwannee, FL",2024,44774.0
12123,"Taylor, FL",2019,30695.0
12123,"Taylor, FL",2020,33860.0
12123,"Taylor, FL",2021,37765.0
12123,"Taylor, FL",2022,36487.0
12123,"Taylor, FL",2023,39175.0
12123,"Taylor, FL",2024,38496.0
12125,"Union, FL",2019,21189.0
12125,"Union, FL",2020,24377.0
12125,"Union, FL",2021,26170.0
12125,"Union, FL",2022,27059.0
12125,"Union, FL",2023,28509.0
12125,"Union, FL",2024,30156.0
12127,"Volusia, FL",2019,45998.0
12127,"Volusia, FL",2020,47292.0
12127,"Volusia, FL",2021,52064.0
12127,"Volusia, FL",2022,53041.0
12127,"Volusia, FL",2023,56669.0
12127,"Volusia, FL",2024,59259.0
12129,"Wakulla, FL",2019,39198.0
12129,"Wakulla, FL",2020,41550.0
12129,"Wakulla, FL",2021,46798.0
12129,"Wakulla, FL",2022,48546.0
12129,"Wakulla, FL",2023,51923.0
12129,"Wakulla, FL",2024,55224.0
12131,"Walton, FL",2019,70315.0
12131,"Walton, FL",2020,71657.0
12131,"Walton, FL",2021,84240.0
12131,"Walton, FL",2022,86744.0
12131,"Walton, FL",2023,91806.0
12131,"Walton, FL",2024,94582.0
12133,"Washington, FL",2019,31015.0
12133,"Washington, FL",2020,33789.0
12133,"Washington, FL",2021,37168.0
12133,"Washington, FL",2022,36294.0
12133,"Washington, FL",2023,38897.0
12133,"Washington, FL",2024,39973.0
13001,"Appling, GA",2019,35709.0
13001,"Appling, GA",2020,39178.0
13001,"Appling, GA",2021,42860.0
13001,"Appling, GA",2022,44085.0
13001,"Appling, GA",2023,48099.0
13001,"Appling, GA",2024,50616.0
13003,"Atkinson, GA",2019,30530.0
13003,"Atkinson, GA",2020,32400.0
13003,"Atkinson, GA",2021,35893.0
13003,"Atkinson, GA",2022,37635.0
13003,"Atkinson, GA",2023,37477.0
13003,"Atkinson, GA",2024,40161.0
13005,"Bacon, GA",2019,32384.0
13005,"Bacon, GA",2020,37498.0
13005,"Bacon, GA",2021,39649.0
13005,"Bacon, GA",2022,40549.0
13005,"Bacon, GA",2023,42194.0
13005,"Bacon, GA",2024,44797.0
13007,"Baker, GA",2019,40568.0
13007,"Baker, GA",2020,45074.0
13007,"Baker, GA",2021,51539.0
13007,"Baker, GA",2022,49213.0
13007,"Baker, GA",2023,48944.0
13007,"Baker, GA",2024,52904.0
13009,"Baldwin, GA",2019,34544.0
13009,"Baldwin, GA",2020,37586.0
13009,"Baldwin, GA",2021,42049.0
13009,"Baldwin, GA",2022,43440.0
13009,"Baldwin, GA",2023,46634.0
13009,"Baldwin, GA",2024,48900.0
13011,"Banks, GA",2019,37844.0
13011,"Banks, GA",2020,39201.0
13011,"Banks, GA",2021,43027.0
13011,"Banks, GA",2022,44907.0
13011,"Banks, GA",2023,45209.0
13011,"Banks, GA",2024,48312.0
13013,"Barrow, GA",2019,38403.0
13013,"Barrow, GA",2020,41191.0
13013,"Barrow, GA",2021,45855.0
13013,"Barrow, GA",2022,48284.0
13013,"Barrow, GA",2023,49618.0
13013,"Barrow, GA",2024,51925.0
13015,"Bartow, GA",2019,40218.0
13015,"Bartow, GA",2020,43599.0
13015,"Bartow, GA",2021,47612.0
13015,"Bartow, GA",2022,49283.0
13015,"Bartow, GA",2023,51159.0
13015,"Bartow, GA",2024,53357.0
13017,"Ben Hill, GA",2019,31697.0
13017,"Ben Hill, GA",2020,34897.0
13017,"Ben Hill, GA",2021,39353.0
13017,"Ben Hill, GA",2022,40325.0
13017,"Ben Hill, GA",2023,42262.0
13017,"Ben Hill, GA",2024,45012.0
13019,"Berrien, GA",2019,34285.0
13019,"Berrien, GA",2020,37784.0
13019,"Berrien, GA",2021,40396.0
13019,"Berrien, GA",2022,40982.0
13019,"Berrien, GA",2023,41938.0
13019,"Berrien, GA",2024,43590.0
13021,"Bibb, GA",2019,39957.0
13021,"Bibb, GA",2020,43317.0
13021,"Bibb, GA",2021,47601.0
13021,"Bibb, GA",2022,46709.0
13021,"Bibb, GA",2023,48943.0
13021,"Bibb, GA",2024,50904.0
13023,"Bleckley, GA",2019,35664.0
13023,"Bleckley, GA",2020,39062.0
13023,"Bleckley, GA",2021,43287.0
13023,"Bleckley, GA",2022,41768.0
13023,"Bleckley, GA",2023,43475.0
13023,"Bleckley, GA",2024,45045.0
13025,"Brantley, GA",2019,29125.0
13025,"Brantley, GA",2020,32850.0
13025,"Brantley, GA",2021,35647.0
13025,"Brantley, GA",2022,36465.0
13025,"Brantley, GA",2023,36591.0
13025,"Brantley, GA",2024,38582.0
13027,"Brooks, GA",2019,34665.0
13027,"Brooks, GA",2020,37759.0
13027,"Brooks, GA",2021,40456.0
13027,"Brooks, GA",2022,40099.0
13027,"Brooks, GA",2023,41040.0
13027,"Brooks, GA",2024,43163.0
13029,"Bryan, GA",2019,48783.0
13029,"Bryan, GA",2020,51848.0
13029,"Bryan, GA",2021,56107.0
13029,"Bryan, GA",2022,58469.0
13029,"Bryan, GA",2023,60312.0
13029,"Bryan, GA",2024,64186.0
13031,"Bulloch, GA",2019,32764.0
13031,"Bulloch, GA",2020,35924.0
13031,"Bulloch, GA",2021,39305.0
13031,"Bulloch, GA",2022,39665.0
13031,"Bulloch, GA",2023,41568.0
13031,"Bulloch, GA",2024,43763.0
13033,"Burke, GA",2019,35552.0
13033,"Burke, GA",2020,39340.0
13033,"Burke, GA",2021,41860.0
13033,"Burke, GA",2022,42289.0
13033,"Burke, GA",2023,42505.0
13033,"Burke, GA",2024,44046.0
13035,"Butts, GA",2019,35365.0
13035,"Butts, GA",2020,37374.0
13035,"Butts, GA",2021,41381.0
13035,"Butts, GA",2022,41941.0
13035,"Butts, GA",2023,44200.0
13035,"Butts, GA",2024,46615.0
13037,"Calhoun, GA",2019,29130.0
13037,"Calhoun, GA",2020,32331.0
13037,"Calhoun, GA",2021,35782.0
13037,"Calhoun, GA",2022,34618.0
13037,"Calhoun, GA",2023,36467.0
13037,"Calhoun, GA",2024,38035.0
13039,"Camden, GA",2019,36850.0
13039,"Camden, GA",2020,39493.0
13039,"Camden, GA",2021,43796.0
13039,"Camden, GA",2022,44639.0
13039,"Camden, GA",2023,46796.0
13039,"Camden, GA",2024,48776.0
13043,"Candler, GA",2019,33820.0
13043,"Candler, GA",2020,35552.0
13043,"Candler, GA",2021,39954.0
13043,"Candler, GA",2022,40161.0
13043,"Candler, GA",2023,42304.0
13043,"Candler, GA",2024,44664.0
13045,"Carroll, GA",2019,40688.0
13045,"Carroll, GA",2020,44603.0
13045,"Carroll, GA",2021,49378.0
13045,"Carroll, GA",2022,49941.0
13045,"Carroll, GA",2023,51195.0
13045,"Carroll, GA",2024,53858.0
13047,"Catoosa, GA",2019,36066.0
13047,"Catoosa, GA",2020,39074.0
13047,"Catoosa, GA",2021,42198.0
13047,"Catoosa, GA",2022,43903.0
13047,"Catoosa, GA",2023,45709.0
13047,"Catoosa, GA",2024,47893.0
13049,"Charlton, GA",2019,26602.0
13049,"Charlton, GA",2020,29003.0
13049,"Charlton, GA",2021,31069.0
13049,"Charlton, GA",2022,31566.0
13049,"Charlton, GA",2023,32869.0
13049,"Charlton, GA",2024,34702.0
13051,"Chatham, GA",2019,47050.0
13051,"Chatham, GA",2020,51471.0
13051,"Chatham, GA",2021,56774.0
13051,"Chatham, GA",2022,56879.0
13051,"Chatham, GA",2023,59938.0
13051,"Chatham, GA",2024,62976.0
13053,"Chattahoochee, GA",2019,31806.0
13053,"Chattahoochee, GA",2020,34690.0
13053,"Chattahoochee, GA",2021,38952.0
13053,"Chattahoochee, GA",2022,37823.0
13053,"Chattahoochee, GA",2023,39339.0
13053,"Chattahoochee, GA",2024,41513.0
13055,"Chattooga, GA",2019,31049.0
13055,"Chattooga, GA",2020,33838.0
13055,"Chattooga, GA",2021,37061.0
13055,"Chattooga, GA",2022,37028.0
13055,"Chattooga, GA",2023,37836.0
13055,"Chattooga, GA",2024,39446.0
13057,"Cherokee, GA",2019,53566.0
13057,"Cherokee, GA",2020,56631.0
13057,"Cherokee, GA",2021,63065.0
13057,"Cherokee, GA",2022,67524.0
13057,"Cherokee, GA",2023,71120.0
13057,"Cherokee, GA",2024,74826.0
13059,"Clarke, GA",2019,34864.0
13059,"Clarke, GA",2020,37890.0
13059,"Clarke, GA",2021,40751.0
13059,"Clarke, GA",2022,42305.0
13059,"Clarke, GA",2023,44165.0
13059,"Clarke, GA",2024,46732.0
13061,"Clay, GA",2019,33465.0
13061,"Clay, GA",2020,39221.0
13061,"Clay, GA",2021,40776.0
13061,"Clay, GA",2022,37917.0
13061,"Clay, GA",2023,39285.0
13061,"Clay, GA",2024,41527.0
13063,"Clayton, GA",2019,28061.0
13063,"Clayton, GA",2020,32062.0
13063,"Clayton, GA",2021,35042.0
13063,"Clayton, GA",2022,33796.0
13063,"Clayton, GA",2023,35128.0
13063,"Clayton, GA",2024,36987.0
13065,"Clinch, GA",2019,37882.0
13065,"Clinch, GA",2020,41276.0
