county_fips,cbsa_code,cbsa_title,metro_micro,central_outlying
27145,41060,"St. Cloud, MN",Metropolitan Statistical Area,Central
49053,41100,"St. George, UT",Metropolitan Statistical Area,Central
20043,41140,"St. Joseph, MO-KS",Metropolitan Statistical Area,Outlying
29003,41140,"St. Joseph, MO-KS",Metropolitan Statistical Area,Outlying
29021,41140,"St. Joseph, MO-KS",Metropolitan Statistical Area,Central
29063,41140,"St. Joseph, MO-KS",Metropolitan Statistical Area,Outlying
17005,41180,"St. Louis, MO-IL",Metropolitan Statistical Area,Outlying
17013,41180,"St. Louis, MO-IL",Metropolitan Statistical Area,Outlying
17027,41180,"St. Louis, MO-IL",Metropolitan Statistical Area,Outlying
17083,41180,"St. Louis, MO-IL",Metropolitan Statistical Area,Outlying
17117,41180,"St. Louis, MO-IL",Metropolitan Statistical Area,Outlying
17119,41180,"St. Louis, MO-IL",Metropolitan Statistical Area,Central
17133,41180,"St. Louis, MO-IL",Metropolitan Statistical Area,Central
17163,41180,"St. Louis, MO-IL",Metropolitan Statistical Area,Central
29071,41180,"St. Louis, MO-IL",Metropolitan Statistical Area,Outlying
29099,41180,"St. Louis, MO-IL",Metropolitan Statistical Area,Central
29113,41180,"St. Louis, MO-IL",Metropolitan Statistical Area,Outlying
29183,41180,"St. Louis, MO-IL",Metropolitan Statistical Area,Central
29189,41180,"St. Louis, MO-IL",Metropolitan Statistical Area,Central
29219,41180,"St. Louis, MO-IL",Metropolitan Statistical Area,Outlying
29510,41180,"St. Louis, MO-IL",Metropolitan Statistical Area,Central
42047,41260,"St. Marys, PA",Micropolitan Statistical Area,Central
39029,41400,"Salem, OH",Micropolitan Statistical Area,Central
41047,41420,"Salem, OR",Metropolitan Statistical Area,Central
41053,41420,"Salem, OR",Metropolitan Statistical Area,Central
20143,41460,"Salina, KS",Micropolitan Statistical Area,Outlying
20169,41460,"Salina, KS",Micropolitan Statistical Area,Central
06053,41500,"Salinas, CA",Metropolitan Statistical Area,Central
24039,41540,"Salisbury, MD",Metropolitan Statistical Area,Outlying
24045,41540,"Salisbury, MD",Metropolitan Statistical Area,Central
49035,41620,"Salt Lake City-Murray, UT",Metropolitan Statistical Area,Central
49045,41620,"Salt Lake City-Murray, UT",Metropolitan Statistical Area,Outlying
48235,41660,"San Angelo, TX",Metropolitan Statistical Area,Outlying
48451,41660,"San Angelo, TX",Metropolitan Statistical Area,Central
48013,41700,"San Antonio-New Braunfels, TX",Metropolitan Statistical Area,Outlying
48019,41700,"San Antonio-New Braunfels, TX",Metropolitan Statistical Area,Outlying
48029,41700,"San Antonio-New Braunfels, TX",Metropolitan Statistical Area,Central
48091,41700,"San Antonio-New Braunfels, TX",Metropolitan Statistical Area,Outlying
48187,41700,"San Antonio-New Braunfels, TX",Metropolitan Statistical Area,Central
48259,41700,"San Antonio-New Braunfels, TX",Metropolitan Statistical Area,Outlying
48325,41700,"San Antonio-New Braunfels, TX",Metropolitan Statistical Area,Outlying
48493,41700,"San Antonio-New Braunfels, TX",Metropolitan Statistical Area,Outlying
06073,41740,"San Diego-Chula Vista-Carlsbad, CA",Metropolitan Statistical Area,Central
16017,41760,"Sandpoint, ID",Micropolitan Statistical Area,Central
39043,41780,"Sandusky, OH",Metropolitan Statistical Area,Central
39123,41780,"Sandusky, OH",Metropolitan Statistical Area,Central
37105,41820,"Sanford, NC",Micropolitan Statistical Area,Central
06001,41860,"San Francisco-Oakland-Fremont, CA",Metropolitan Statistical Area,Central
06013,41860,"San Francisco-Oakland-Fremont, CA",Metropolitan Statistical Area,Outlying
06075,41860,"San Francisco-Oakland-Fremont, CA",Metropolitan Statistical Area,Central
06081,41860,"San Francisco-Oakland-Fremont, CA",Metropolitan Statistical Area,Central
06041,41860,"San Francisco-Oakland-Fremont, CA",Metropolitan Statistical Area,Central
06069,41940,"San Jose-Sunnyvale-Santa Clara, CA",Metropolitan Statistical Area,Outlying
06085,41940,"San Jose-Sunnyvale-Santa Clara, CA",Metropolitan Statistical Area,Central
72007,41980,"San Juan-Bayamón-Caguas, PR",Metropolitan Statistical Area,Central
72009,41980,"San Juan-Bayamón-Caguas, PR",Metropolitan Statistical Area,Outlying
72017,41980,"San Juan-Bayamón-Caguas, PR",Metropolitan Statistical Area,Outlying
72019,41980,"San Juan-Bayamón-Caguas, PR",Metropolitan Statistical Area,Central
72021,41980,"San Juan-Bayamón-Caguas, PR",Metropolitan Statistical Area,Central
72025,41980,"San Juan-Bayamón-Caguas, PR",Metropolitan Statistical Area,Central
72029,41980,"San Juan-Bayamón-Caguas, PR",Metropolitan Statistical Area,Central
72031,41980,"San Juan-Bayamón-Caguas, PR",Metropolitan Statistical Area,Central
72033,41980,"San Juan-Bayamón-Caguas, PR",Metropolitan Statistical Area,Central
72035,41980,"San Juan-Bayamón-Caguas, PR",Metropolitan Statistical Area,Central
72037,41980,"San Juan-Bayamón-Caguas, PR",Metropolitan Statistical Area,Outlying
72039,41980,"San Juan-Bayamón-Caguas, PR",Metropolitan Statistical Area,Outlying
72041,41980,"San Juan-Bayamón-Caguas, PR",Metropolitan Statistical Area,Central
72045,41980,"San Juan-Bayamón-Caguas, PR",Metropolitan Statistical Area,Central
72047,41980,"San Juan-Bayamón-Caguas, PR",Metropolitan Statistical Area,Central
72051,41980,"San Juan-Bayamón-Caguas, PR",Metropolitan Statistical Area,Central
72053,41980,"San Juan-Bayamón-Caguas, PR",Metropolitan Statistical Area,Outlying
72054,41980,"San Juan-Bayamón-Caguas, PR",Metropolitan Statistical Area,Outlying
72061,41980,"San Juan-Bayamón-Caguas, PR",Metropolitan Statistical Area,Central
72063,41980,"San Juan-Bayamón-Caguas, PR",Metropolitan Statistical Area,Central
72069,41980,"San Juan-Bayamón-Caguas, PR",Metropolitan Statistical Area,Central
72077,41980,"San Juan-Bayamón-Caguas, PR",Metropolitan Statistical Area,Central
72085,41980,"San Juan-Bayamón-Caguas, PR",Metropolitan Statistical Area,Central
72087,41980,"San Juan-Bayamón-Caguas, PR",Metropolitan Statistical Area,Outlying
72089,41980,"San Juan-Bayamón-Caguas, PR",Metropolitan Statistical Area,Outlying
72091,41980,"San Juan-Bayamón-Caguas, PR",Metropolitan Statistical Area,Central
72095,41980,"San Juan-Bayamón-Caguas, PR",Metropolitan Statistical Area,Central
72101,41980,"San Juan-Bayamón-Caguas, PR",Metropolitan Statistical Area,Central
72103,41980,"San Juan-Bayamón-Caguas, PR",Metropolitan Statistical Area,Outlying
72105,41980,"San Juan-Bayamón-Caguas, PR",Metropolitan Statistical Area,Central
72107,41980,"San Juan-Bayamón-Caguas, PR",Metropolitan Statistical Area,Central
72119,41980,"San Juan-Bayamón-Caguas, PR",Metropolitan Statistical Area,Central
72127,41980,"San Juan-Bayamón-Caguas, PR",Metropolitan Statistical Area,Central
72129,41980,"San Juan-Bayamón-Caguas, PR",Metropolitan Statistical Area,Central
72135,41980,"San Juan-Bayamón-Caguas, PR",Metropolitan Statistical Area,Central
72137,41980,"San Juan-Bayamón-Caguas, PR",Metropolitan Statistical Area,Central
72139,41980,"San Juan-Bayamón-Caguas, PR",Metropolitan Statistical Area,Central
72143,41980,"San Juan-Bayamón-Caguas, PR",Metropolitan Statistical Area,Central
72145,41980,"San Juan-Bayamón-Caguas, PR",Metropolitan Statistical Area,Central
72151,41980,"San Juan-Bayamón-Caguas, PR",Metropolitan Statistical Area,Central
06079,42020,"San Luis Obispo-Paso Robles, CA",Metropolitan Statistical Area,Central
06087,42100,"Santa Cruz-Watsonville, CA",Metropolitan Statistical Area,Central
35049,42140,"Santa Fe, NM",Metropolitan Statistical Area,Central
06083,42200,"Santa Maria-Santa Barbara, CA",Metropolitan Statistical Area,Central
06097,42220,"Santa Rosa-Petaluma, CA",Metropolitan Statistical Area,Central
26033,42300,"Sault Ste. Marie, MI",Micropolitan Statistical Area,Central
13029,42340,"Savannah, GA",Metropolitan Statistical Area,Central
13051,42340,"Savannah, GA",Metropolitan Statistical Area,Central
13103,42340,"Savannah, GA",Metropolitan Statistical Area,Outlying
42015,42380,"Sayre, PA",Micropolitan Statistical Area,Central
31007,42420,"Scottsbluff, NE",Micropolitan Statistical Area,Outlying
31157,42420,"Scottsbluff, NE",Micropolitan Statistical Area,Central
01071,42460,"Scottsboro, AL",Micropolitan Statistical Area,Central
42069,42540,"Scranton--Wilkes-Barre, PA",Metropolitan Statistical Area,Central
42079,42540,"Scranton--Wilkes-Barre, PA",Metropolitan Statistical Area,Central
42131,42540,"Scranton--Wilkes-Barre, PA",Metropolitan Statistical Area,Outlying
10005,42580,"Seaford, DE",Micropolitan Statistical Area,Central
05145,42620,"Searcy, AR",Micropolitan Statistical Area,Central
53061,42660,"Seattle-Tacoma-Bellevue, WA",Metropolitan Statistical Area,Central
53033,42660,"Seattle-Tacoma-Bellevue, WA",Metropolitan Statistical Area,Central
53053,42660,"Seattle-Tacoma-Bellevue, WA",Metropolitan Statistical Area,Central
12061,42680,"Sebastian-Vero Beach-West Vero Corridor, FL",Metropolitan Statistical Area,Central
12055,42700,"Sebring, FL",Metropolitan Statistical Area,Central
29159,42740,"Sedalia, MO",Micropolitan Statistical Area,Central
42109,42780,"Selinsgrove, PA",Micropolitan Statistical Area,Central
01047,42820,"Selma, AL",Micropolitan Statistical Area,Central
45073,42860,"Seneca, SC",Micropolitan Statistical Area,Central
36099,42900,"Seneca Falls, NY",Micropolitan Statistical Area,Central
47155,42940,"Sevierville, TN",Micropolitan Statistical Area,Central
18071,42980,"Seymour, IN",Micropolitan Statistical Area,Central
55078,43020,"Shawano, WI",Micropolitan Statistical Area,Outlying
55115,43020,"Shawano, WI",Micropolitan Statistical Area,Central
40125,43060,"Shawnee, OK",Micropolitan Statistical Area,Central
55117,43100,"Sheboygan, WI",Metropolitan Statistical Area,Central
37045,43140,"Shelby-Kings Mountain, NC",Micropolitan Statistical Area,Central
47003,43180,"Shelbyville, TN",Micropolitan Statistical Area,Central
53045,43220,"Shelton, WA",Micropolitan Statistical Area,Central
56033,43260,"Sheridan, WY",Micropolitan Statistical Area,Central
48181,43300,"Sherman-Denison, TX",Metropolitan Statistical Area,Central
04017,43320,"Show Low, AZ",Micropolitan Statistical Area,Central
22015,43340,"Shreveport-Bossier City, LA",Metropolitan Statistical Area,Central
22017,43340,"Shreveport-Bossier City, LA",Metropolitan Statistical Area,Central
22031,43340,"Shreveport-Bossier City, LA",Metropolitan Statistical Area,Outlying
39149,43380,"Sidney, OH",Micropolitan Statistical Area,Central
04003,43420,"Sierra Vista-Douglas, AZ",Metropolitan Statistical Area,Central
29133,43460,"Sikeston, MO",Micropolitan Statistical Area,Outlying
29201,43460,"Sikeston, MO",Micropolitan Statistical Area,Central
35017,43500,"Silver City, NM",Micropolitan Statistical Area,Central
19193,43580,"Sioux City, IA-NE-SD",Metropolitan Statistical Area,Central
31043,43580,"Sioux City, IA-NE-SD",Metropolitan Statistical Area,Central
46127,43580,"Sioux City, IA-NE-SD",Metropolitan Statistical Area,Central
27133,43620,"Sioux Falls, SD-MN",Metropolitan Statistical Area,Outlying
46083,43620,"Sioux Falls, SD-MN",Metropolitan Statistical Area,Central
46087,43620,"Sioux Falls, SD-MN",Metropolitan Statistical Area,Outlying
46099,43620,"Sioux Falls, SD-MN",Metropolitan Statistical Area,Central
46125,43620,"Sioux Falls, SD-MN",Metropolitan Statistical Area,Outlying
22103,43640,"Slidell-Mandeville-Covington, LA",Metropolitan Statistical Area,Central
48415,43660,"Snyder, TX",Micropolitan Statistical Area,Central
21199,43700,"Somerset, KY",Micropolitan Statistical Area,Central
42111,43740,"Somerset, PA",Micropolitan Statistical Area,Central
06109,43760,"Sonora, CA",Micropolitan Statistical Area,Central
18141,43780,"South Bend-Mishawaka, IN-MI",Metropolitan Statistical Area,Central
26027,43780,"South Bend-Mishawaka, IN-MI",Metropolitan Statistical Area,Central
55081,43890,"Sparta, WI",Micropolitan Statistical Area,Central
45083,43900,"Spartanburg, SC",Metropolitan Statistical Area,Central
45087,43900,"Spartanburg, SC",Metropolitan Statistical Area,Outlying
46081,43940,"Spearfish, SD",Micropolitan Statistical Area,Central
19041,43980,"Spencer, IA",Micropolitan Statistical Area,Central
19059,44020,"Spirit Lake, IA",Micropolitan Statistical Area,Central
53063,44060,"Spokane-Spokane Valley, WA",Metropolitan Statistical Area,Central
53065,44060,"Spokane-Spokane Valley, WA",Metropolitan Statistical Area,Outlying
17129,44100,"Springfield, IL",Metropolitan Statistical Area,Outlying
17167,44100,"Springfield, IL",Metropolitan Statistical Area,Central
25013,44140,"Springfield, MA",Metropolitan Statistical Area,Central
29043,44180,"Springfield, MO",Metropolitan Statistical Area,Central
29059,44180,"Springfield, MO",Metropolitan Statistical Area,Outlying
29077,44180,"Springfield, MO",Metropolitan Statistical Area,Central
29167,44180,"Springfield, MO",Metropolitan Statistical Area,Outlying
29225,44180,"Springfield, MO",Metropolitan Statistical Area,Outlying
39023,44220,"Springfield, OH",Metropolitan Statistical Area,Central
28105,44260,"Starkville, MS",Micropolitan Statistical Area,Central
28155,44260,"Starkville, MS",Micropolitan Statistical Area,Outlying
42027,44300,"State College, PA",Metropolitan Statistical Area,Central
13031,44340,"Statesboro, GA",Micropolitan Statistical Area,Central
13109,44340,"Statesboro, GA",Micropolitan Statistical Area,Outlying
51015,44420,"Staunton-Stuarts Draft, VA",Metropolitan Statistical Area,Central
51790,44420,"Staunton-Stuarts Draft, VA",Metropolitan Statistical Area,Central
51820,44420,"Staunton-Stuarts Draft, VA",Metropolitan Statistical Area,Central
08081,44460,"Steamboat Springs, CO",Micropolitan Statistical Area,Outlying
08107,44460,"Steamboat Springs, CO",Micropolitan Statistical Area,Central
48143,44500,"Stephenville, TX",Micropolitan Statistical Area,Central
08075,44540,"Sterling, CO",Micropolitan Statistical Area,Central
17195,44580,"Sterling, IL",Micropolitan Statistical Area,Central
55097,44620,"Stevens Point-Plover, WI",Micropolitan Statistical Area,Central
40119,44660,"Stillwater, OK",Micropolitan Statistical Area,Central
06077,44700,"Stockton-Lodi, CA",Metropolitan Statistical Area,Central
19021,44740,"Storm Lake, IA",Micropolitan Statistical Area,Central
26149,44780,"Sturgis, MI",Micropolitan Statistical Area,Central
48223,44860,"Sulphur Springs, TX",Micropolitan Statistical Area,Central
13055,44900,"Summerville, GA",Micropolitan Statistical Area,Central
45085,44940,"Sumter, SC",Metropolitan Statistical Area,Central
42093,44980,"Sunbury, PA",Micropolitan Statistical Area,Outlying
42097,44980,"Sunbury, PA",Micropolitan Statistical Area,Central
06035,45000,"Susanville, CA",Micropolitan Statistical Area,Central
48353,45020,"Sweetwater, TX",Micropolitan Statistical Area,Central
36053,45060,"Syracuse, NY",Metropolitan Statistical Area,Outlying
36067,45060,"Syracuse, NY",Metropolitan Statistical Area,Central
36075,45060,"Syracuse, NY",Metropolitan Statistical Area,Outlying
40021,45140,"Tahlequah, OK",Micropolitan Statistical Area,Central
01037,45180,"Talladega-Sylacauga, AL",Micropolitan Statistical Area,Outlying
01121,45180,"Talladega-Sylacauga, AL",Micropolitan Statistical Area,Central
12039,45220,"Tallahassee, FL",Metropolitan Statistical Area,Outlying
12065,45220,"Tallahassee, FL",Metropolitan Statistical Area,Outlying
12073,45220,"Tallahassee, FL",Metropolitan Statistical Area,Central
12129,45220,"Tallahassee, FL",Metropolitan Statistical Area,Outlying
12103,45300,"Tampa-St. Petersburg-Clearwater, FL",Metropolitan Statistical Area,Central
12053,45300,"Tampa-St. Petersburg-Clearwater, FL",Metropolitan Statistical Area,Outlying
12057,45300,"Tampa-St. Petersburg-Clearwater, FL",Metropolitan Statistical Area,Central
12101,45300,"Tampa-St. Petersburg-Clearwater, FL",Metropolitan Statistical Area,Central
35055,45340,"Taos, NM",Micropolitan Statistical Area,Central
17021,45380,"Taylorville, IL",Micropolitan Statistical Area,Central
18021,45460,"Terre Haute, IN",Metropolitan Statistical Area,Outlying
18153,45460,"Terre Haute, IN",Metropolitan Statistical Area,Outlying
18165,45460,"Terre Haute, IN",Metropolitan Statistical Area,Outlying
18167,45460,"Terre Haute, IN",Metropolitan Statistical Area,Central
05081,45500,"Texarkana, TX-AR",Metropolitan Statistical Area,Outlying
05091,45500,"Texarkana, TX-AR",Metropolitan Statistical Area,Central
48037,45500,"Texarkana, TX-AR",Metropolitan Statistical Area,Central
41065,45520,"The Dalles, OR",Micropolitan Statistical Area,Central
13293,45580,"Thomaston, GA",Micropolitan Statistical Area,Central
13131,45620,"Thomasville, GA",Micropolitan Statistical Area,Outlying
13275,45620,"Thomasville, GA",Micropolitan Statistical Area,Central
39147,45660,"Tiffin, OH",Micropolitan Statistical Area,Central
13277,45700,"Tifton, GA",Micropolitan Statistical Area,Central
13287,45700,"Tifton, GA",Micropolitan Statistical Area,Outlying
13257,45740,"Toccoa, GA",Micropolitan Statistical Area,Central
39051,45780,"Toledo, OH",Metropolitan Statistical Area,Outlying
39095,45780,"Toledo, OH",Metropolitan Statistical Area,Central
39173,45780,"Toledo, OH",Metropolitan Statistical Area,Central
20085,45820,"Topeka, KS",Metropolitan Statistical Area,Outlying
20087,45820,"Topeka, KS",Metropolitan Statistical Area,Outlying
20139,45820,"Topeka, KS",Metropolitan Statistical Area,Outlying
20177,45820,"Topeka, KS",Metropolitan Statistical Area,Central
20197,45820,"Topeka, KS",Metropolitan Statistical Area,Outlying
09160,45860,"Torrington, CT",Micropolitan Statistical Area,Central
48389,45880,"Town of Pecos, TX",Micropolitan Statistical Area,Central
26019,45900,"Traverse City, MI",Metropolitan Statistical Area,Outlying
26055,45900,"Traverse City, MI",Metropolitan Statistical Area,Central
26079,45900,"Traverse City, MI",Metropolitan Statistical Area,Outlying
26089,45900,"Traverse City, MI",Metropolitan Statistical Area,Outlying
34021,45940,"Trenton-Princeton, NJ",Metropolitan Statistical Area,Central
01109,45980,"Troy, AL",Micropolitan Statistical Area,Central
06057,46020,"Truckee-Grass Valley, CA",Micropolitan Statistical Area,Central
04019,46060,"Tucson, AZ",Metropolitan Statistical Area,Central
47031,46100,"Tullahoma-Manchester, TN",Micropolitan Statistical Area,Central
47127,46100,"Tullahoma-Manchester, TN",Micropolitan Statistical Area,Outlying
40037,46140,"Tulsa, OK",Metropolitan Statistical Area,Central
40111,46140,"Tulsa, OK",Metropolitan Statistical Area,Outlying
40113,46140,"Tulsa, OK",Metropolitan Statistical Area,Central
40117,46140,"Tulsa, OK",Metropolitan Statistical Area,Outlying
40131,46140,"Tulsa, OK",Metropolitan Statistical Area,Outlying
40143,46140,"Tulsa, OK",Metropolitan Statistical Area,Central
40145,46140,"Tulsa, OK",Metropolitan Statistical Area,Central
28057,46180,"Tupelo, MS",Micropolitan Statistical Area,Outlying
28081,46180,"Tupelo, MS",Micropolitan Statistical Area,Central
28117,46180,"Tupelo, MS",Micropolitan Statistical Area,Outlying
01063,46220,"Tuscaloosa, AL",Metropolitan Statistical Area,Outlying
01065,46220,"Tuscaloosa, AL",Metropolitan Statistical Area,Outlying
01107,46220,"Tuscaloosa, AL",Metropolitan Statistical Area,Outlying
01125,46220,"Tuscaloosa, AL",Metropolitan Statistical Area,Central
16053,46300,"Twin Falls, ID",Metropolitan Statistical Area,Outlying
16083,46300,"Twin Falls, ID",Metropolitan Statistical Area,Central
48423,46340,"Tyler, TX",Metropolitan Statistical Area,Central
06045,46380,"Ukiah, CA",Micropolitan Statistical Area,Central
47131,46460,"Union City, TN",Micropolitan Statistical Area,Central
39021,46500,"Urbana, OH",Micropolitan Statistical Area,Central
15003,46520,"Urban Honolulu, HI",Metropolitan Statistical Area,Central
36043,46540,"Utica-Rome, NY",Metropolitan Statistical Area,Outlying
36065,46540,"Utica-Rome, NY",Metropolitan Statistical Area,Central
72141,46580,"Utuado, PR",Micropolitan Statistical Area,Central
48463,46620,"Uvalde, TX",Micropolitan Statistical Area,Central
13027,46660,"Valdosta, GA",Metropolitan Statistical Area,Outlying
13101,46660,"Valdosta, GA",Metropolitan Statistical Area,Outlying
13173,46660,"Valdosta, GA",Metropolitan Statistical Area,Outlying
13185,46660,"Valdosta, GA",Metropolitan Statistical Area,Central
06095,46700,"Vallejo, CA",Metropolitan Statistical Area,Central
39161,46780,"Van Wert, OH",Micropolitan Statistical Area,Central
46027,46820,"Vermillion, SD",Micropolitan Statistical Area,Central
49047,46860,"Vernal, UT",Micropolitan Statistical Area,Central
48487,46900,"Vernon, TX",Micropolitan Statistical Area,Central
28149,46980,"Vicksburg, MS",Micropolitan Statistical Area,Central
48175,47020,"Victoria, TX",Metropolitan Statistical Area,Outlying
48469,47020,"Victoria, TX",Metropolitan Statistical Area,Central
13209,47080,"Vidalia, GA",Micropolitan Statistical Area,Outlying
13279,47080,"Vidalia, GA",Micropolitan Statistical Area,Central
18083,47180,"Vincennes, IN",Micropolitan Statistical Area,Central
34011,47220,"Vineland, NJ",Metropolitan Statistical Area,Central
25007,47240,"Vineyard Haven, MA",Micropolitan Statistical Area,Central
37029,47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC",Metropolitan Statistical Area,Outlying
37053,47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC",Metropolitan Statistical Area,Outlying
37073,47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC",Metropolitan Statistical Area,Outlying
51073,47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC",Metropolitan Statistical Area,Central
51093,47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC",Metropolitan Statistical Area,Central
51095,47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC",Metropolitan Statistical Area,Outlying
51115,47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC",Metropolitan Statistical Area,Outlying
51181,47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC",Metropolitan Statistical Area,Outlying
51199,47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC",Metropolitan Statistical Area,Central
51550,47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC",Metropolitan Statistical Area,Central
51650,47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC",Metropolitan Statistical Area,Central
51700,47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC",Metropolitan Statistical Area,Central
51710,47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC",Metropolitan Statistical Area,Central
51735,47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC",Metropolitan Statistical Area,Central
51740,47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC",Metropolitan Statistical Area,Central
51800,47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC",Metropolitan Statistical Area,Outlying
51810,47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC",Metropolitan Statistical Area,Central
51830,47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC",Metropolitan Statistical Area,Outlying
06107,47300,"Visalia, CA",Metropolitan Statistical Area,Central
18169,47340,"Wabash, IN",Micropolitan Statistical Area,Central
48035,47380,"Waco, TX",Metropolitan Statistical Area,Outlying
48145,47380,"Waco, TX",Metropolitan Statistical Area,Outlying
48309,47380,"Waco, TX",Metropolitan Statistical Area,Central
27167,47420,"Wahpeton, ND-MN",Micropolitan Statistical Area,Central
38077,47420,"Wahpeton, ND-MN",Micropolitan Statistical Area,Central
53071,47460,"Walla Walla, WA",Metropolitan Statistical Area,Central
39011,47540,"Wapakoneta, OH",Micropolitan Statistical Area,Central
13153,47580,"Warner Robins, GA",Metropolitan Statistical Area,Central
13225,47580,"Warner Robins, GA",Metropolitan Statistical Area,Central
42123,47620,"Warren, PA",Micropolitan Statistical Area,Central
29101,47660,"Warrensburg, MO",Micropolitan Statistical Area,Central
18085,47700,"Warsaw, IN",Micropolitan Statistical Area,Central
18027,47780,"Washington, IN",Micropolitan Statistical Area,Central
37013,47820,"Washington, NC",Micropolitan Statistical Area,Central
51013,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metropolitan Statistical Area,Central
51043,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metropolitan Statistical Area,Outlying
51047,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metropolitan Statistical Area,Outlying
51059,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metropolitan Statistical Area,Central
